,id_,trader_id,product_id,quantity,supplier_id,payment_id,date_of_order
5325,131180,2629880,278,10,470,2,2023-05-14
5326,137688,2658302,269,30,471,1,2022-12-27
5327,124689,2913302,251,63,451,5,2023-08-02
5328,136521,2873393,276,52,464,2,2024-05-22
5329,136448,2743121,256,43,463,1,2023-11-30
5330,132481,2824200,265,62,462,5,2022-10-01
5331,120528,2580241,269,42,451,4,2024-05-17
5332,133543,2877059,264,31,469,4,2023-01-29
5333,120415,2566253,245,1,458,3,2022-09-11
5334,128238,2845082,286,51,465,3,2022-10-12
5335,136646,2920998,285,17,451,3,2022-12-25
5336,122458,2665195,266,27,452,6,2023-02-14
5337,127589,2997821,244,7,471,4,2022-12-11
5338,135178,2774943,281,43,452,3,2022-09-29
5339,134914,2772640,286,25,471,4,2024-03-03
5340,124718,2510221,262,49,456,4,2023-05-21
5341,128793,2713092,255,26,462,2,2023-06-15
5342,124842,2683904,266,65,463,2,2022-09-04
5343,128666,2743581,248,51,450,1,2023-10-11
5344,130539,2951639,286,38,465,1,2022-06-19
5345,134813,2605530,266,14,462,5,2023-09-09
5346,120793,2733211,286,68,473,3,2023-03-29
5347,132996,2857441,263,26,473,2,2024-04-06
5348,128306,2515762,263,15,472,2,2023-07-23
5349,131570,2868168,272,27,475,6,2024-04-20
5350,127318,2794724,276,26,463,1,2023-03-13
5351,124958,2763216,278,7,467,3,2022-11-12
5352,121249,2900144,277,11,470,3,2023-08-28
5353,127898,2665195,286,40,469,6,2023-12-06
5354,138782,2781538,295,23,475,4,2024-02-02
5355,120321,2830985,276,42,462,5,2023-07-02
5356,128411,2850751,272,36,460,1,2022-06-30
5357,136320,2645012,271,29,455,3,2023-12-13
5358,127302,2803413,266,38,460,3,2023-07-26
5359,122698,2877970,276,62,465,4,2023-05-07
5360,139942,2554116,257,1,461,2,2023-01-01
5361,122156,2714741,276,27,470,2,2023-01-01
5362,130853,2805705,289,36,457,6,2023-01-27
5363,129074,2749826,262,66,460,3,2023-12-14
5364,124776,2843530,291,41,454,3,2024-03-05
5365,131960,2622091,261,14,461,5,2024-04-23
5366,129068,2674132,265,22,470,2,2023-07-31
5367,126944,2795895,272,33,457,4,2022-12-02
5368,132377,2590856,264,69,467,1,2024-04-01
5369,134537,2786705,283,59,472,6,2023-03-16
5370,123085,2703197,255,1,471,4,2022-10-19
5371,135130,2850908,250,57,456,1,2022-08-27
5372,137888,2988046,250,5,465,2,2023-03-10
5373,135570,2997741,289,57,465,4,2023-02-24
5374,122444,2701804,286,58,459,2,2024-02-08
5375,134274,2617983,254,7,473,1,2022-08-22
5376,124709,2760837,285,30,460,3,2023-04-13
5377,128097,2556322,283,24,469,2,2022-12-03
5378,135281,2759621,265,45,470,6,2023-02-15
5379,130400,2683083,280,67,459,1,2023-04-04
5380,136915,2921188,283,1,455,1,2022-08-28
5381,126474,2743944,244,20,463,3,2024-01-19
5382,135432,2805652,262,41,451,6,2024-05-28
5383,129588,2624949,264,64,473,6,2023-12-13
5384,129583,2807739,291,57,463,3,2023-08-11
5385,125914,2761742,264,42,464,2,2022-06-24
5386,122839,2755897,285,41,472,2,2023-09-22
5387,127072,2661092,245,7,454,4,2022-08-11
5388,126755,2890560,276,10,451,6,2024-05-20
5389,121015,2710190,281,3,459,3,2023-02-06
5390,126515,2995066,246,69,453,3,2022-11-19
5391,133781,2996667,286,16,455,4,2023-11-27
5392,132709,2731471,286,37,453,1,2022-07-30
5393,131818,2836772,257,45,468,1,2023-10-01
5394,128373,2560856,254,58,459,3,2023-08-20
5395,123248,2634105,272,38,465,6,2023-02-22
5396,132462,2540616,265,19,456,4,2022-08-26
5397,133113,2661192,281,8,454,6,2023-03-21
5398,134421,2701409,286,29,473,6,2022-08-04
5399,139825,2625610,245,5,472,2,2023-07-25
5400,136822,2984229,285,49,451,5,2023-01-04
5401,131139,2790728,271,20,451,2,2023-06-26
5402,135948,2560268,244,25,469,3,2022-11-24
5403,129760,2962039,245,12,453,4,2024-01-17
5404,137988,2906330,255,59,456,5,2023-09-07
5405,136791,2951842,281,45,457,2,2023-07-22
5406,121044,2632944,265,2,467,6,2024-05-03
5407,134783,2520723,257,24,469,2,2023-06-28
5408,127289,2777254,244,47,460,1,2022-08-13
5409,122545,2860044,252,66,452,3,2022-10-11
5410,121528,2729990,291,26,453,4,2023-02-08
5411,139930,2951735,244,62,468,1,2024-04-12
5412,129924,2830985,265,8,473,3,2022-12-26
5413,126617,2730792,261,30,467,3,2023-10-22
5414,120050,2936570,286,46,454,1,2024-01-31
5415,129723,2940339,271,36,470,6,2024-01-19
5416,132042,2987506,261,14,451,1,2023-01-04
5417,121335,2792300,244,49,464,1,2023-09-13
5418,120502,2653937,263,23,452,3,2024-06-01
5419,134126,2655981,263,35,460,2,2023-04-09
5420,127419,2808065,244,37,463,3,2023-05-01
5421,127139,2617747,291,29,465,2,2022-12-24
5422,139999,2527601,285,55,457,2,2024-03-31
5423,122680,2511099,280,12,456,2,2023-10-25
5424,139607,2728622,261,67,457,1,2023-08-03
5425,136250,2997677,255,10,470,6,2023-06-24
5426,124841,2758077,271,63,456,2,2024-03-01
5427,124029,2977471,244,27,452,6,2024-05-18
5428,132699,2770095,261,2,465,5,2023-04-25
5429,139544,2934969,278,18,458,6,2024-03-04
5430,131482,2798326,276,4,470,6,2023-04-21
5431,135812,2754410,283,26,451,6,2024-01-26
5432,139797,2673568,269,20,475,4,2022-07-27
5433,133621,2716658,264,14,461,5,2023-01-20
5434,126573,2969660,240,34,472,6,2023-10-19
5435,127405,2784696,295,3,450,2,2023-01-15
5436,124808,2791591,265,17,471,4,2022-10-15
5437,123925,2916102,245,23,455,2,2022-08-28
5438,126029,2979814,244,33,465,3,2022-11-28
5439,133765,2855832,269,70,468,2,2024-05-06
5440,138468,2770775,240,65,457,5,2022-10-18
5441,139498,2534245,271,66,454,3,2023-06-23
5442,122899,2794297,255,49,468,5,2022-10-09
5443,126972,2947831,261,46,466,5,2024-01-13
5444,137219,2517773,257,55,462,4,2024-02-02
5445,123851,2520403,283,65,450,2,2023-12-03
5446,135288,2629880,275,70,473,6,2023-09-22
5447,126485,2982042,263,42,461,1,2023-11-07
5448,120751,2703197,257,46,451,3,2023-07-23
5449,131721,2954638,262,4,463,5,2023-08-27
5450,130994,2987172,280,48,463,1,2024-01-28
5451,126376,2888550,263,30,454,2,2023-01-01
5452,132426,2895108,248,46,468,2,2022-08-31
5453,129060,2526817,272,56,464,2,2023-12-30
5454,124142,2726124,271,40,462,1,2023-12-07
5455,135533,2716658,271,33,462,6,2023-02-15
5456,124930,2750022,240,48,455,6,2022-10-18
5457,134602,2819845,244,21,471,3,2023-11-20
5458,139851,2700014,255,52,464,5,2022-08-16
5459,134705,2967199,266,66,453,5,2024-04-04
5460,123898,2835938,278,5,465,3,2024-02-11
5461,125059,2877059,276,48,469,1,2023-12-20
5462,126226,2808547,251,62,473,1,2023-12-03
5463,126954,2954690,261,17,467,6,2023-02-26
5464,120789,2736921,286,10,463,2,2023-03-16
5465,127140,2885308,246,2,473,5,2024-04-10
5466,127291,2917120,286,56,455,1,2023-06-13
5467,124798,2760614,269,26,472,6,2023-09-08
5468,123372,2985408,279,13,467,3,2022-09-11
5469,127905,2705049,254,43,472,1,2022-12-24
5470,131825,2638564,279,17,464,1,2023-07-15
5471,124366,2835938,251,23,475,6,2022-09-23
5472,138963,2955829,257,20,471,1,2024-03-02
5473,123271,2987172,240,5,465,4,2024-05-24
5474,128127,2624800,283,24,453,3,2022-09-23
5475,122704,2940302,244,64,457,3,2023-05-22
5476,138578,2907767,276,15,458,5,2023-02-03
5477,139114,2529183,261,68,468,6,2024-04-07
5478,137743,2951842,255,26,459,5,2024-05-07
5479,124774,2860930,275,34,466,1,2023-03-14
5480,122877,2710252,263,12,466,1,2023-12-14
5481,120920,2575420,250,23,471,6,2023-07-21
5482,133498,2967677,276,67,470,2,2023-07-18
5483,123071,2825874,254,1,455,6,2023-10-01
5484,131540,2656238,265,3,459,4,2024-02-18
5485,128641,2710997,256,42,460,5,2023-08-02
5486,129990,2830996,262,55,463,4,2024-04-13
5487,123748,2911316,277,15,453,2,2023-05-15
5488,127621,2652992,278,41,450,1,2023-02-23
5489,128980,2975512,279,31,469,3,2023-05-29
5490,127743,2501031,257,54,466,5,2024-02-04
5491,139574,2695266,251,33,469,4,2023-11-04
5492,124757,2727194,244,21,451,6,2022-12-22
5493,137859,2969808,255,64,460,1,2022-08-17
5494,134749,2547506,254,19,464,1,2022-11-13
5495,127461,2641700,280,9,459,6,2022-07-21
5496,134128,2807088,275,45,457,3,2024-02-06
5497,136710,2678318,279,58,458,4,2022-11-21
5498,128013,2570433,256,43,465,3,2022-08-13
5499,126547,2548342,285,49,466,2,2023-05-22
5500,128859,2802269,244,48,460,1,2024-01-25
5501,135868,2993064,295,3,473,4,2023-03-23
5502,126264,2941230,257,28,465,3,2022-10-11
5503,131103,2568689,278,23,461,6,2024-03-03
5504,125494,2774573,244,44,459,5,2022-07-28
5505,129244,2935956,262,5,468,6,2023-10-12
5506,136682,2566326,271,14,462,5,2023-12-17
5507,135775,2767960,281,28,452,3,2023-12-28
5508,120302,2803481,276,51,472,1,2024-04-17
5509,131315,2519087,277,39,471,5,2022-12-13
5510,129790,2710997,271,37,467,6,2023-09-07
5511,125042,2513192,266,52,464,5,2022-12-17
5512,131802,2998930,281,34,456,3,2022-10-19
5513,129216,2969808,280,46,475,6,2023-10-18
5514,125828,2658789,266,54,465,4,2024-02-28
5515,131698,2847783,271,47,469,1,2024-06-03
5516,122855,2716744,244,16,463,5,2023-06-18
5517,133860,2869825,257,7,464,4,2023-01-11
5518,130138,2852791,277,62,472,2,2022-12-14
5519,127535,2960990,266,27,456,3,2023-02-26
5520,135883,2754181,276,5,468,1,2022-12-08
5521,135255,2965084,246,6,451,5,2023-09-23
5522,125054,2883938,286,64,469,6,2023-09-02
5523,122550,2968274,246,44,452,2,2022-07-31
5524,133787,2600805,262,21,463,5,2024-06-03
5525,133626,2723338,261,39,453,5,2023-12-22
5526,120930,2586383,276,20,468,3,2023-01-12
5527,138051,2706317,261,23,451,5,2022-10-02
5528,139873,2749197,261,69,450,1,2022-11-07
5529,136281,2798383,272,10,463,6,2023-08-28
5530,129299,2762429,266,24,461,3,2023-05-10
5531,121863,2531889,286,28,450,4,2022-06-26
5532,139009,2611709,262,63,463,1,2024-02-01
5533,125923,2551682,245,53,467,6,2023-01-18
5534,134765,2652489,266,34,452,5,2023-05-01
5535,131129,2994029,265,63,454,3,2023-11-07
5536,127132,2982140,248,10,459,6,2023-05-05
5537,122409,2800361,244,39,468,4,2022-08-02
5538,135500,2610307,255,68,459,6,2023-07-19
5539,130964,2883067,286,51,461,4,2022-08-14
5540,132807,2763216,278,14,470,3,2023-03-21
5541,133620,2845700,250,7,470,5,2023-05-17
5542,121289,2886345,244,12,471,3,2024-04-08
5543,125867,2985548,261,69,458,4,2022-08-08
5544,135547,2761306,257,25,456,6,2023-05-17
5545,135355,2784972,250,17,470,1,2022-08-29
5546,122841,2892013,248,65,473,3,2022-11-10
5547,123821,2563438,262,31,461,1,2023-06-03
5548,121757,2847487,254,44,459,3,2024-06-06
5549,130975,2529122,261,67,458,1,2022-08-02
5550,133526,2788090,269,3,463,1,2022-08-14
5551,129481,2687196,295,34,465,2,2022-12-19
5552,139052,2735430,240,29,471,2,2022-08-30
5553,139351,2981629,265,5,463,2,2022-10-05
5554,134489,2602956,264,26,470,6,2023-03-18
5555,120610,2548867,283,54,455,4,2022-06-28
5556,130722,2928705,278,24,457,4,2022-08-26
5557,122391,2894823,275,63,457,3,2022-12-26
5558,123394,2965095,240,8,472,3,2024-04-04
5559,139033,2737353,279,27,459,1,2024-05-14
5560,137838,2551682,251,40,450,2,2023-01-15
5561,137848,2884550,265,32,473,1,2023-04-09
5562,123592,2590588,266,3,450,3,2024-06-13
5563,139929,2565589,269,47,451,4,2023-02-27
5564,137048,2690921,279,46,468,3,2023-10-16
5565,136028,2972417,265,53,475,1,2023-01-13
5566,138015,2529672,250,66,465,6,2022-06-19
5567,132384,2883056,262,11,457,5,2023-05-19
5568,138257,2591890,265,15,456,3,2023-07-12
5569,125977,2805376,262,38,450,2,2023-04-05
5570,138499,2903439,265,70,465,3,2023-02-24
5571,131594,2602542,272,6,455,6,2023-03-19
5572,133972,2641700,280,63,461,5,2022-12-26
5573,127580,2728622,244,60,465,3,2023-06-15
5574,138679,2753537,257,65,462,6,2023-06-29
5575,135078,2745792,262,11,454,5,2023-09-11
5576,139495,2997741,263,47,467,1,2023-02-14
5577,132282,2619254,286,42,455,1,2023-02-15
5578,123249,2755897,240,25,463,3,2023-07-17
5579,120763,2714255,272,65,465,3,2023-05-01
5580,130971,2999072,271,33,451,4,2023-07-23
5581,127045,2596723,263,41,451,2,2023-11-18
5582,125191,2934127,266,66,455,2,2023-08-01
5583,124613,2796676,255,28,475,1,2022-09-22
5584,129975,2896588,252,23,462,5,2023-02-21
5585,122837,2604971,244,69,457,3,2024-06-10
5586,139434,2708026,262,6,457,6,2023-06-22
5587,125826,2736410,263,6,457,1,2023-10-23
5588,124475,2877236,240,47,475,3,2023-09-16
5589,136519,2680679,261,62,453,5,2022-08-22
5590,121930,2656285,240,17,450,2,2023-08-05
5591,125800,2972358,277,32,455,2,2024-06-08
5592,134983,2894433,272,2,470,2,2023-03-19
5593,122023,2825632,251,1,455,6,2024-05-08
5594,136130,2801597,262,17,473,2,2023-07-02
5595,129061,2888648,248,2,457,1,2023-04-01
5596,137396,2805376,278,70,457,4,2023-06-03
5597,129289,2597909,291,15,454,2,2023-06-03
5598,139758,2681724,271,46,475,2,2024-02-29
5599,127564,2669763,266,30,452,6,2023-06-08
5600,134401,2977327,262,32,465,3,2023-04-26
5601,136143,2714531,250,50,454,1,2024-05-21
5602,126982,2621220,271,44,465,4,2023-09-17
5603,126414,2910815,261,62,451,3,2022-11-07
5604,124153,2962982,250,26,470,4,2023-01-05
5605,123599,2774044,275,22,456,3,2023-01-13
5606,123609,2898453,254,5,470,3,2023-01-13
5607,123152,2977471,261,32,463,1,2023-02-28
5608,130077,2798606,266,37,457,6,2024-05-14
5609,129336,2572902,248,55,451,4,2022-08-07
5610,137762,2759570,277,63,470,4,2023-09-01
5611,134140,2964239,257,2,453,3,2022-10-31
5612,126464,2661134,283,50,469,5,2023-02-06
5613,128237,2740465,285,18,456,2,2024-01-18
5614,125448,2534042,262,69,470,2,2023-12-26
5615,137104,2548829,264,20,462,6,2022-12-04
5616,128579,2568905,252,32,457,6,2023-11-02
5617,123835,2733421,271,65,458,6,2023-05-20
5618,136412,2646908,266,13,470,5,2023-06-02
5619,135743,2979749,286,4,465,3,2022-12-10
5620,125196,2597897,250,51,468,2,2023-12-21
5621,121612,2946669,281,32,473,2,2023-12-08
5622,121142,2677051,240,11,469,4,2024-01-25
5623,130876,2839732,255,4,460,5,2023-05-18
5624,131532,2763732,283,26,468,4,2024-02-03
5625,123401,2603213,244,15,472,1,2023-12-30
5626,136907,2640229,263,29,464,5,2022-11-10
5627,135603,2728230,261,41,454,3,2022-07-05
5628,121278,2648776,245,9,456,4,2023-11-15
5629,134979,2771309,265,39,462,3,2024-03-26
5630,125417,2673568,261,64,454,3,2023-06-16
5631,123118,2936403,271,49,473,5,2022-08-24
5632,124915,2966148,240,22,453,3,2023-08-11
5633,136563,2562869,251,20,463,5,2022-11-25
5634,121625,2685164,279,38,469,3,2022-06-20
5635,121516,2733734,276,38,467,5,2023-12-04
5636,131886,2549028,257,18,458,1,2023-01-07
5637,121895,2754491,240,53,463,5,2022-10-18
5638,128544,2936570,281,5,465,6,2023-01-07
5639,131705,2812108,251,33,452,6,2024-04-05
5640,139440,2564776,271,14,451,4,2023-08-01
5641,136880,2678866,264,30,473,1,2024-03-24
5642,133982,2751579,278,28,466,6,2023-06-09
5643,139138,2943919,257,16,462,1,2023-02-04
5644,124295,2990172,257,34,454,5,2024-06-06
5645,124065,2638939,250,31,455,6,2023-02-23
5646,123865,2597069,263,11,464,3,2024-05-07
5647,131497,2613267,272,53,475,3,2023-06-17
5648,135003,2731233,251,64,466,3,2024-05-06
5649,136168,2509621,266,49,459,4,2023-04-02
5650,122486,2798754,295,14,469,4,2023-01-17
5651,134300,2620925,275,25,456,1,2024-01-29
5652,127103,2781355,254,19,450,5,2022-09-05
5653,126791,2733244,271,6,459,4,2022-06-20
5654,121546,2940424,250,48,455,2,2023-11-05
5655,137417,2803439,256,69,470,1,2023-03-24
5656,128140,2639464,277,54,473,3,2023-04-19
5657,126487,2633182,266,9,469,3,2023-08-16
5658,132088,2772920,279,64,472,6,2024-05-11
5659,138937,2979937,281,37,466,2,2023-07-11
5660,130235,2824938,276,43,469,3,2024-05-02
5661,124794,2957663,250,23,453,5,2024-02-15
5662,125384,2954550,285,12,461,2,2023-04-05
5663,125647,2954065,255,48,451,4,2023-10-27
5664,130476,2997741,250,36,470,5,2024-04-11
5665,125418,2573567,263,45,462,3,2023-06-06
5666,121210,2648925,276,26,456,2,2023-07-17
5667,136111,2936403,240,39,464,4,2023-10-10
5668,128004,2538114,283,49,472,2,2023-09-30
5669,123001,2707975,265,24,475,3,2022-06-21
5670,130922,2740465,283,37,456,1,2022-07-26
5671,130339,2907767,277,20,460,5,2022-12-27
5672,125412,2919686,286,58,466,4,2023-02-22
5673,125354,2562419,283,6,450,6,2023-09-17
5674,129740,2766058,295,67,457,2,2022-06-23
5675,133151,2634094,281,64,475,5,2024-01-31
5676,138668,2952008,276,23,473,5,2023-12-19
5677,128867,2831931,262,52,470,6,2023-01-21
5678,137267,2511874,286,21,459,6,2023-12-29
5679,129994,2906693,278,22,471,2,2023-01-11
5680,124176,2821664,276,38,458,3,2023-10-10
5681,130961,2912441,265,8,450,3,2023-11-24
5682,120460,2592413,240,2,461,3,2022-12-31
5683,134072,2686202,245,21,453,1,2024-04-06
5684,124781,2829116,244,64,457,5,2022-06-17
5685,128076,2924537,265,61,458,6,2023-07-12
5686,132521,2832537,266,58,454,5,2023-05-30
5687,126503,2820430,254,33,455,1,2023-11-24
5688,130760,2580241,276,64,450,5,2023-07-21
5689,127623,2633624,285,3,459,4,2024-05-04
5690,124140,2912806,245,70,465,6,2023-02-06
5691,134099,2667685,271,63,467,2,2023-02-15
5692,131465,2976315,263,2,475,4,2024-04-20
5693,125607,2854531,286,28,453,6,2023-06-19
5694,136471,2651803,291,41,461,2,2023-12-23
5695,122579,2868340,269,47,468,5,2023-12-29
5696,133038,2960841,265,27,473,4,2023-04-26
5697,124066,2853014,278,60,456,5,2023-02-23
5698,126858,2682129,291,39,464,6,2023-02-20
5699,123194,2834956,276,31,464,2,2024-01-08
5700,129275,2848724,280,14,452,1,2023-10-26
5701,138998,2712960,265,27,467,3,2023-02-11
5702,122330,2871614,266,1,457,1,2023-02-14
5703,129854,2645334,265,47,450,1,2022-12-08
5704,120075,2860044,251,17,461,6,2023-05-13
5705,126033,2929064,283,67,468,4,2023-07-08
5706,126872,2931996,266,9,452,1,2023-11-08
5707,129626,2947062,244,11,459,4,2022-11-08
5708,133383,2990007,245,51,460,6,2023-09-29
5709,138988,2641700,240,46,473,3,2023-12-22
5710,137692,2921188,269,63,461,2,2022-08-23
5711,136572,2820847,276,21,462,6,2023-11-21
5712,134275,2975630,280,42,456,4,2023-11-17
5713,122587,2968011,257,16,465,2,2022-12-22
5714,131347,2794368,283,61,451,3,2024-02-28
5715,138327,2928020,250,48,458,5,2024-02-19
5716,137518,2877388,271,69,468,3,2023-09-08
5717,125661,2917066,252,29,473,2,2024-03-25
5718,130862,2794623,263,29,460,6,2024-05-30
5719,133537,2568689,244,63,475,1,2023-05-20
5720,120722,2783535,278,20,465,4,2022-06-24
5721,136239,2827875,266,69,473,3,2023-04-10
5722,135607,2590035,264,59,468,6,2023-10-22
5723,128182,2609739,275,24,452,5,2023-10-30
5724,136288,2921188,283,51,454,1,2023-03-10
5725,139735,2682723,250,24,466,5,2023-09-20
5726,139785,2895767,246,26,475,5,2024-02-03
5727,121978,2653760,281,60,472,4,2023-06-26
5728,133421,2887655,254,64,468,2,2023-03-07
5729,138611,2755858,275,34,459,5,2023-12-07
5730,129630,2502290,281,20,456,4,2022-07-02
5731,129624,2928803,263,48,463,3,2024-05-09
5732,138238,2552059,269,26,470,3,2024-04-09
5733,135970,2691210,265,25,470,6,2024-01-10
5734,138955,2505990,252,36,468,4,2023-12-24
5735,139586,2990137,256,12,458,6,2022-09-23
5736,130101,2766887,254,33,457,3,2023-12-08
5737,122624,2743581,250,27,462,6,2022-09-09
5738,136673,2658387,265,48,464,1,2023-08-05
5739,121221,2578615,276,34,463,6,2023-08-29
5740,126522,2730206,263,48,455,4,2022-09-07
5741,128409,2713781,283,51,453,2,2023-12-04
5742,122217,2834423,286,45,470,2,2023-04-26
5743,132542,2510069,240,36,473,3,2023-03-22
5744,124364,2520389,265,27,456,2,2023-01-07
5745,132926,2974489,248,17,464,5,2023-09-28
5746,132819,2675606,245,56,464,2,2023-01-11
5747,130777,2880087,285,13,451,6,2023-06-12
5748,123255,2713103,285,45,472,6,2023-04-05
5749,138084,2611050,271,21,458,4,2022-11-29
5750,135745,2912052,255,28,469,3,2022-10-14
5751,134619,2875956,295,26,467,4,2023-12-29
5752,130201,2979937,279,67,453,3,2023-01-15
5753,120598,2956520,266,59,451,6,2024-04-23
5754,132085,2879839,295,20,466,4,2023-11-24
5755,135175,2634003,250,20,471,1,2023-03-13
5756,121905,2615393,263,6,469,2,2023-05-28
5757,137947,2915321,285,70,464,6,2024-04-13
5758,120067,2846330,266,1,471,6,2024-06-09
5759,129298,2900422,285,61,454,1,2022-06-14
5760,135065,2891080,279,25,455,5,2022-08-11
5761,123997,2683707,251,19,451,6,2022-12-06
5762,138096,2765264,256,47,459,3,2023-08-07
5763,136946,2571846,283,14,466,3,2022-10-17
5764,128036,2835871,261,4,456,1,2023-03-28
5765,130429,2723085,244,36,452,2,2023-04-05
5766,133588,2869793,278,59,458,6,2023-09-23
5767,138486,2976183,251,54,459,5,2022-08-01
5768,132447,2519011,263,48,471,5,2023-02-14
5769,127424,2631766,280,6,467,6,2023-02-01
5770,136524,2799858,280,34,471,6,2023-11-25
5771,129215,2965507,285,9,454,5,2022-11-01
5772,129706,2667685,279,36,461,4,2022-07-28
5773,129631,2994890,265,54,467,5,2024-02-10
5774,133861,2862088,266,20,458,3,2022-11-26
5775,131852,2853235,257,68,452,3,2022-10-28
5776,135695,2676082,252,30,461,5,2022-10-16
5777,129914,2914764,291,28,471,5,2024-01-03
5778,124448,2983824,240,59,455,6,2023-03-25
5779,135572,2895073,262,26,454,1,2022-09-03
5780,138463,2707160,291,57,475,2,2023-02-02
5781,128879,2683083,254,35,460,1,2022-08-07
5782,136763,2897941,266,65,456,2,2023-08-21
5783,133680,2696576,271,3,457,1,2023-06-22
5784,132240,2733811,261,55,471,4,2022-08-29
5785,123577,2985342,277,29,462,5,2023-12-25
5786,133488,2862646,280,67,469,3,2022-09-08
5787,134450,2529183,248,34,468,5,2023-05-07
5788,123568,2508737,266,37,461,5,2022-06-16
5789,122180,2869902,265,39,467,5,2024-03-17
5790,135206,2532003,262,7,465,5,2023-12-30
5791,128536,2874481,271,63,461,3,2024-01-31
5792,120066,2501031,244,16,473,5,2024-01-10
5793,131185,2817804,272,65,461,3,2023-02-25
5794,126427,2789534,280,5,469,3,2023-01-06
5795,134709,2618397,276,26,458,2,2024-03-27
5796,127530,2992953,265,36,470,6,2024-01-03
5797,131636,2695522,279,14,468,1,2022-10-22
5798,132957,2994987,276,41,456,2,2023-09-24
5799,129809,2509790,244,54,467,1,2023-02-03
5800,128768,2801597,262,2,454,5,2024-06-07
5801,139214,2554400,263,37,466,4,2023-05-17
5802,125659,2668997,244,23,468,5,2023-05-09
5803,128646,2798382,252,31,471,5,2022-06-16
5804,127081,2527521,283,50,469,2,2024-03-11
5805,120297,2683052,280,36,453,6,2024-02-18
5806,133696,2755572,279,17,462,4,2022-07-17
5807,137381,2536887,262,44,457,5,2023-04-17
5808,120157,2864572,257,46,453,1,2024-01-10
5809,134253,2728691,276,16,475,3,2022-11-17
5810,137795,2606881,283,18,456,4,2023-04-17
5811,131042,2560730,278,1,468,1,2022-11-16
5812,133995,2924518,250,14,469,5,2023-02-17
5813,132658,2863018,256,9,475,4,2023-11-18
5814,124705,2659195,262,63,461,3,2023-07-13
5815,137107,2555392,254,69,457,5,2023-08-16
5816,121614,2623848,255,30,463,4,2024-04-23
5817,139884,2890280,250,48,454,3,2024-01-19
5818,133763,2612447,286,64,462,1,2023-08-19
5819,132206,2688744,295,46,465,5,2022-07-11
5820,138682,2965394,261,11,475,2,2022-08-08
5821,125604,2667954,244,25,470,2,2024-04-07
5822,120201,2995626,281,13,458,6,2023-01-16
5823,121334,2766231,269,34,464,2,2023-04-13
5824,120414,2724183,277,25,452,2,2022-07-07
5825,123635,2749197,269,20,458,3,2022-07-15
5826,125007,2688744,251,39,454,1,2023-10-12
5827,127401,2770095,272,5,465,4,2023-01-27
5828,127856,2792434,261,59,465,5,2024-04-05
5829,130004,2733561,286,25,473,4,2022-10-29
5830,133454,2660096,272,63,461,5,2022-10-30
5831,137727,2529783,257,70,471,6,2023-11-08
5832,137451,2623549,262,36,468,4,2023-02-16
5833,137905,2758799,250,28,465,4,2024-03-26
5834,131195,2970941,279,29,464,5,2024-02-06
5835,124481,2710346,245,37,460,3,2023-07-18
5836,133148,2863018,261,13,466,6,2023-03-07
5837,139806,2948922,276,33,453,6,2023-04-29
5838,128514,2502092,295,44,475,4,2024-02-27
5839,131680,2915897,276,20,469,5,2023-08-01
5840,122164,2904990,251,18,456,1,2023-11-22
5841,134426,2671412,257,62,457,4,2022-11-11
5842,128153,2869902,277,20,454,1,2024-04-26
5843,121791,2974489,256,18,458,3,2023-02-02
5844,137422,2703197,276,19,465,2,2023-07-25
5845,136985,2887292,257,6,451,1,2023-08-25
5846,132537,2869902,277,6,470,1,2023-07-13
5847,139500,2623799,245,2,464,4,2024-04-03
5848,139414,2842659,271,34,473,1,2024-05-24
5849,130333,2994987,275,43,459,6,2023-03-19
5850,139836,2823317,291,44,475,5,2023-05-06
5851,125034,2805705,263,12,462,1,2023-02-05
5852,139891,2913029,262,69,458,3,2023-04-15
5853,127091,2845189,291,69,454,1,2022-12-03
5854,135231,2729510,265,54,472,5,2023-01-16
5855,126981,2870116,240,69,463,5,2023-04-06
5856,125473,2930135,276,18,475,1,2022-08-05
5857,121610,2652992,240,70,451,1,2024-05-23
5858,137266,2730792,279,51,466,4,2023-11-28
5859,131207,2992319,256,63,469,1,2023-03-01
5860,126013,2996667,262,39,475,4,2023-01-08
5861,137740,2707477,261,53,468,3,2022-10-27
5862,122584,2610219,277,52,451,3,2022-12-30
5863,133430,2612396,269,3,461,6,2023-01-06
5864,128861,2722788,276,50,450,2,2022-10-29
5865,132072,2857545,280,66,473,2,2023-09-25
5866,128945,2799122,278,58,465,2,2023-09-07
5867,135053,2733199,276,40,461,2,2023-04-04
5868,134718,2935742,269,52,467,1,2024-04-19
5869,129537,2830178,254,24,468,6,2023-02-28
5870,123959,2718010,251,14,459,5,2023-12-01
5871,123520,2912052,279,65,466,6,2023-05-14
5872,134792,2548338,295,48,470,3,2023-10-02
5873,138452,2522774,262,5,463,4,2022-10-03
5874,124051,2898921,291,69,461,2,2023-09-17
5875,137659,2932442,263,36,454,3,2023-08-15
5876,129457,2586383,250,58,462,3,2022-11-28
5877,138114,2917120,277,55,452,4,2024-04-16
5878,136408,2696576,245,69,450,6,2022-12-23
5879,125300,2653937,295,58,460,6,2022-12-31
5880,127087,2596723,262,54,475,2,2022-08-04
5881,139181,2909651,255,66,450,1,2023-01-20
5882,137775,2898685,286,53,475,5,2023-12-22
